train_no,train_name,route_id,train_type,priority,journey_date,day_of_week,month,season,is_festival_day,station_seq,from_station,to_station,distance_from_origin_km,section_distance_km,scheduled_arrival_min_from_origin,scheduled_departure_min_from_origin,halt_min_scheduled,section_permissible_speed_kmph,section_scheduled_avg_speed_kmph,fog_prone_section,congestion_level_static,departure_hour_of_day,weather_condition,visibility_m,temperature_c,is_tsr_event,tsr_effective_speed_kmph,prev_station_arrival_delay_min,rolling_avg_delay_last3_min,arrival_delay_min,actual_running_min,section_avg_speed_kmph,speed_anomaly_flag,recovered_min
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-16,6,11,other,False,3,GAYA,DDU,570.0,150,525,535,10,90,64.3,False,0.55,1,clear,8000,31.1,False,,26.4,22.0,29.1,142.7,63.1,False,5.8
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-16,6,11,other,False,4,DDU,CNB,890.0,320,795,800,5,100,73.8,True,0.6,4,clear,8000,21.8,False,,29.1,35.2,50.1,281.0,68.3,False,6.5
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-16,6,11,other,False,5,CNB,NDLS,1330.0,440,1120,1120,0,110,82.5,True,0.65,8,clear,8000,27.9,False,,50.1,50.5,72.2,342.1,77.2,False,8.9
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-17,0,11,other,False,1,HWH,DHN,260.0,260,220,230,10,90,70.9,False,0.7,19,clear,8000,29.4,False,,0.0,73.1,73.1,293.1,53.2,False,0.0
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-17,0,11,other,False,2,DHN,GAYA,420.0,160,380,385,5,90,64.0,False,0.6,23,clear,8000,29.3,False,,73.1,73.8,74.6,151.5,63.4,False,4.7
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-17,0,11,other,False,3,GAYA,DDU,570.0,150,525,535,10,90,64.3,False,0.55,1,clear,8000,29.4,False,,74.6,77.3,84.1,149.5,60.2,False,5.0
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-17,0,11,other,False,4,DDU,CNB,890.0,320,795,800,5,100,73.8,True,0.6,4,clear,8000,31.3,False,,84.1,79.2,78.8,254.7,75.4,False,12.5
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-17,0,11,other,False,5,CNB,NDLS,1330.0,440,1120,1120,0,110,82.5,True,0.65,8,clear,8000,27.1,False,,78.8,96.4,126.2,367.4,71.9,False,7.2
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-18,1,11,other,False,1,HWH,DHN,260.0,260,220,230,10,90,70.9,False,0.7,19,clear,8000,33.9,False,,0.0,12.5,12.5,232.5,67.1,False,0.0
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-18,1,11,other,False,2,DHN,GAYA,420.0,160,380,385,5,90,64.0,False,0.6,23,clear,8000,22.5,False,,12.5,17.8,23.0,160.5,59.8,False,3.0
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-18,1,11,other,False,3,GAYA,DDU,570.0,150,525,535,10,90,64.3,False,0.55,1,clear,8000,29.7,False,,23.0,25.5,40.9,157.9,57.0,False,5.7
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-18,1,11,other,False,4,DDU,CNB,890.0,320,795,800,5,100,73.8,True,0.6,4,clear,8000,29.1,False,,40.9,37.9,49.8,268.9,71.4,False,5.4
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-18,1,11,other,False,5,CNB,NDLS,1330.0,440,1120,1120,0,110,82.5,True,0.65,8,clear,8000,28.0,False,,49.8,48.9,56.1,326.3,80.9,False,11.4
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-19,2,11,other,False,1,HWH,DHN,260.0,260,220,230,10,90,70.9,False,0.7,19,clear,8000,32.6,False,,0.0,7.9,7.9,227.9,68.4,False,0.0
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-19,2,11,other,False,2,DHN,GAYA,420.0,160,380,385,5,90,64.0,False,0.6,23,clear,8000,26.7,False,,7.9,10.8,13.7,155.8,61.6,False,5.9
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-19,2,11,other,False,3,GAYA,DDU,570.0,150,525,535,10,90,64.3,False,0.55,1,clear,8000,31.4,False,,13.7,21.1,41.7,168.0,53.6,False,6.3
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-19,2,11,other,False,4,DDU,CNB,890.0,320,795,800,5,100,73.8,True,0.6,4,clear,8000,31.8,False,,41.7,30.4,35.8,254.1,75.6,False,11.9
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-19,2,11,other,False,5,CNB,NDLS,1330.0,440,1120,1120,0,110,82.5,True,0.65,8,clear,8000,22.5,False,,35.8,47.3,64.5,348.7,75.7,False,12.6
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-20,3,11,other,False,1,HWH,DHN,260.0,260,220,230,10,90,70.9,False,0.7,19,clear,8000,32.3,False,,0.0,24.0,24.0,244.0,63.9,False,0.0
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-20,3,11,other,False,2,DHN,GAYA,420.0,160,380,385,5,90,64.0,False,0.6,23,clear,8000,33.0,False,,24.0,32.0,40.1,166.1,57.8,False,6.7
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-20,3,11,other,False,3,GAYA,DDU,570.0,150,525,535,10,90,64.3,False,0.55,1,clear,8000,27.5,False,,40.1,36.1,44.2,144.1,62.4,False,5.4
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-20,3,11,other,False,4,DDU,CNB,890.0,320,795,800,5,100,73.8,True,0.6,4,clear,8000,27.5,False,,44.2,54.2,78.3,294.1,65.3,False,5.7
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-20,3,11,other,False,5,CNB,NDLS,1330.0,440,1120,1120,0,110,82.5,True,0.65,8,clear,8000,28.5,False,,78.3,73.2,97.2,338.9,77.9,False,8.2
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-21,4,11,other,False,1,HWH,DHN,260.0,260,220,230,10,90,70.9,False,0.7,19,clear,8000,26.0,False,,0.0,26.8,26.8,246.8,63.2,False,0.0
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-21,4,11,other,False,2,DHN,GAYA,420.0,160,380,385,5,90,64.0,False,0.6,23,clear,8000,28.5,False,,26.8,34.2,41.7,164.9,58.2,False,5.8
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-21,4,11,other,False,3,GAYA,DDU,570.0,150,525,535,10,90,64.3,False,0.55,1,clear,8000,18.9,False,,41.7,43.4,61.8,160.1,56.2,False,4.7
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-21,4,11,other,False,4,DDU,CNB,890.0,320,795,800,5,100,73.8,True,0.6,4,clear,8000,31.8,False,,61.8,57.4,68.8,267.0,71.9,False,8.2
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-21,4,11,other,False,5,CNB,NDLS,1330.0,440,1120,1120,0,110,82.5,True,0.65,8,clear,8000,23.2,False,,68.8,62.7,57.6,308.8,85.5,False,13.4
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-22,5,11,other,False,1,HWH,DHN,260.0,260,220,230,10,90,70.9,False,0.7,19,clear,8000,26.3,False,,0.0,24.6,24.6,244.6,63.8,False,0.0
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-22,5,11,other,False,2,DHN,GAYA,420.0,160,380,385,5,90,64.0,False,0.6,23,clear,8000,28.5,False,,24.6,25.2,25.9,151.3,63.5,False,4.1
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-22,5,11,other,False,3,GAYA,DDU,570.0,150,525,535,10,90,64.3,False,0.55,1,clear,8000,28.4,False,,25.9,30.7,41.7,155.8,57.8,False,4.8
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-22,5,11,other,False,4,DDU,CNB,890.0,320,795,800,5,100,73.8,True,0.6,4,clear,8000,26.1,False,,41.7,34.1,34.7,253.0,75.9,False,9.7
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-22,5,11,other,False,5,CNB,NDLS,1330.0,440,1120,1120,0,110,82.5,True,0.65,8,clear,8000,24.7,False,,34.7,40.8,46.1,331.4,79.7,False,6.5
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-23,6,11,other,False,1,HWH,DHN,260.0,260,220,230,10,90,70.9,False,0.7,19,clear,8000,28.0,True,32,0.0,335.5,335.5,555.5,28.1,True,0.0
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-23,6,11,other,False,2,DHN,GAYA,420.0,160,380,385,5,90,64.0,False,0.6,23,clear,8000,29.4,False,,335.5,341.6,347.8,162.3,59.1,False,6.2
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-23,6,11,other,False,3,GAYA,DDU,570.0,150,525,535,10,90,64.3,False,0.55,1,clear,8000,25.9,False,,347.8,345.0,351.7,143.9,62.5,False,6.1
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-23,6,11,other,False,4,DDU,CNB,890.0,320,795,800,5,100,73.8,True,0.6,4,clear,8000,31.4,False,,351.7,349.4,348.7,257.0,74.7,False,9.9
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-23,6,11,other,False,5,CNB,NDLS,1330.0,440,1120,1120,0,110,82.5,True,0.65,8,clear,8000,28.2,False,,348.7,356.9,370.2,341.5,77.3,False,12.5
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-24,0,11,other,False,1,HWH,DHN,260.0,260,220,230,10,90,70.9,False,0.7,19,clear,8000,27.8,True,34,0.0,316.4,316.4,536.4,29.1,True,0.0
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-24,0,11,other,False,2,DHN,GAYA,420.0,160,380,385,5,90,64.0,False,0.6,23,clear,8000,25.4,False,,316.4,333.5,350.6,184.2,52.1,False,4.5
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-24,0,11,other,False,3,GAYA,DDU,570.0,150,525,535,10,90,64.3,False,0.55,1,clear,8000,31.7,False,,350.6,345.8,370.3,159.7,56.3,False,5.5
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-24,0,11,other,False,4,DDU,CNB,890.0,320,795,800,5,100,73.8,True,0.6,4,clear,8000,29.4,False,,370.3,366.4,378.3,268.0,71.6,False,7.7
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-24,0,11,other,False,5,CNB,NDLS,1330.0,440,1120,1120,0,110,82.5,True,0.65,8,clear,8000,31.2,False,,378.3,378.3,386.2,327.9,80.5,False,8.4
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-25,1,11,other,False,1,HWH,DHN,260.0,260,220,230,10,90,70.9,False,0.7,19,clear,8000,33.4,False,,0.0,27.4,27.4,247.4,63.1,False,0.0
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-25,1,11,other,False,2,DHN,GAYA,420.0,160,380,385,5,90,64.0,False,0.6,23,clear,8000,30.7,False,,27.4,39.6,51.8,174.4,55.1,False,6.1
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-25,1,11,other,False,3,GAYA,DDU,570.0,150,525,535,10,90,64.3,False,0.55,1,clear,8000,28.4,False,,51.8,46.3,59.6,147.8,60.9,False,3.0
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-25,1,11,other,False,4,DDU,CNB,890.0,320,795,800,5,100,73.8,True,0.6,4,clear,8000,26.6,False,,59.6,63.5,79.1,279.5,68.7,False,6.1
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-25,1,11,other,False,5,CNB,NDLS,1330.0,440,1120,1120,0,110,82.5,True,0.65,8,clear,8000,25.5,False,,79.1,74.1,83.6,324.5,81.4,False,7.3
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-26,2,11,other,False,1,HWH,DHN,260.0,260,220,230,10,90,70.9,False,0.7,19,clear,8000,29.1,True,41,0.0,206.6,206.6,426.6,36.6,True,0.0
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-26,2,11,other,False,2,DHN,GAYA,420.0,160,380,385,5,90,64.0,False,0.6,23,clear,8000,27.2,False,,206.6,208.8,211.1,154.5,62.1,False,4.8
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-26,2,11,other,False,3,GAYA,DDU,570.0,150,525,535,10,90,64.3,False,0.55,1,clear,8000,22.4,False,,211.1,209.9,212.0,140.9,63.9,False,5.8
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-26,2,11,other,False,4,DDU,CNB,890.0,320,795,800,5,100,73.8,True,0.6,4,clear,8000,29.3,False,,212.0,214.8,221.3,269.3,71.3,False,8.7
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-26,2,11,other,False,5,CNB,NDLS,1330.0,440,1120,1120,0,110,82.5,True,0.65,8,clear,8000,26.8,False,,221.3,215.0,211.8,310.5,85.0,False,13.4
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-27,3,11,other,False,1,HWH,DHN,260.0,260,220,230,10,90,70.9,False,0.7,19,clear,8000,26.2,False,,0.0,72.1,72.1,292.1,53.4,False,0.0
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-27,3,11,other,False,2,DHN,GAYA,420.0,160,380,385,5,90,64.0,False,0.6,23,clear,8000,32.0,False,,72.1,71.3,70.6,148.5,64.7,False,6.6
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-27,3,11,other,False,3,GAYA,DDU,570.0,150,525,535,10,90,64.3,False,0.55,1,clear,8000,24.8,False,,70.6,84.8,111.6,181.0,49.7,False,4.7
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-27,3,11,other,False,4,DDU,CNB,890.0,320,795,800,5,100,73.8,True,0.6,4,clear,8000,28.6,False,,111.6,98.6,113.5,261.9,73.3,False,7.5
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-27,3,11,other,False,5,CNB,NDLS,1330.0,440,1120,1120,0,110,82.5,True,0.65,8,clear,8000,32.1,False,,113.5,112.8,113.4,319.9,82.5,False,8.6
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-28,4,11,other,False,1,HWH,DHN,260.0,260,220,230,10,90,70.9,False,0.7,19,clear,8000,25.5,False,,0.0,23.2,23.2,243.2,64.1,False,0.0
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-28,4,11,other,False,2,DHN,GAYA,420.0,160,380,385,5,90,64.0,False,0.6,23,clear,8000,24.5,False,,23.2,29.0,34.8,161.6,59.4,False,5.0
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-28,4,11,other,False,3,GAYA,DDU,570.0,150,525,535,10,90,64.3,False,0.55,1,clear,8000,32.0,False,,34.8,32.1,38.4,143.6,62.7,False,2.9
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-28,4,11,other,False,4,DDU,CNB,890.0,320,795,800,5,100,73.8,True,0.6,4,clear,8000,26.4,False,,38.4,41.8,52.1,273.7,70.1,False,6.8
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-28,4,11,other,False,5,CNB,NDLS,1330.0,440,1120,1120,0,110,82.5,True,0.65,8,clear,8000,31.0,False,,52.1,47.3,51.5,319.4,82.7,False,11.1
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-29,5,11,other,False,1,HWH,DHN,260.0,260,220,230,10,90,70.9,False,0.7,19,clear,8000,30.4,False,,0.0,66.0,66.0,286.0,54.5,False,0.0
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-29,5,11,other,False,2,DHN,GAYA,420.0,160,380,385,5,90,64.0,False,0.6,23,clear,8000,33.1,False,,66.0,72.5,79.0,163.0,58.9,False,6.8
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-29,5,11,other,False,3,GAYA,DDU,570.0,150,525,535,10,90,64.3,False,0.55,1,clear,8000,32.5,False,,79.0,73.8,76.3,137.3,65.6,False,6.6
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-29,5,11,other,False,4,DDU,CNB,890.0,320,795,800,5,100,73.8,True,0.6,4,clear,8000,22.3,False,,76.3,76.9,75.4,259.1,74.1,False,9.5
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-29,5,11,other,False,5,CNB,NDLS,1330.0,440,1120,1120,0,110,82.5,True,0.65,8,clear,8000,27.0,False,,75.4,78.2,83.0,327.6,80.6,False,7.6
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-30,6,11,other,False,1,HWH,DHN,260.0,260,220,230,10,90,70.9,False,0.7,19,clear,8000,27.0,False,,0.0,34.1,34.1,254.1,61.4,False,0.0
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-30,6,11,other,False,2,DHN,GAYA,420.0,160,380,385,5,90,64.0,False,0.6,23,clear,8000,29.7,False,,34.1,35.5,36.9,152.8,62.8,False,6.0
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-30,6,11,other,False,3,GAYA,DDU,570.0,150,525,535,10,90,64.3,False,0.55,1,clear,8000,28.2,False,,36.9,40.1,49.2,152.3,59.1,False,6.1
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-30,6,11,other,False,4,DDU,CNB,890.0,320,795,800,5,100,73.8,True,0.6,4,clear,8000,28.6,False,,49.2,50.3,64.7,275.5,69.7,False,10.7
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-11-30,6,11,other,False,5,CNB,NDLS,1330.0,440,1120,1120,0,110,82.5,True,0.65,8,clear,8000,30.0,False,,64.7,61.5,70.6,325.9,81.0,False,8.1
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-12-01,0,12,winter,False,1,HWH,DHN,260.0,260,220,230,10,90,70.9,False,0.7,19,clear,8000,16.1,False,,0.0,35.6,35.6,255.6,61.0,False,0.0
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-12-01,0,12,winter,False,2,DHN,GAYA,420.0,160,380,385,5,90,64.0,False,0.6,23,clear,8000,10.5,False,,35.6,47.2,58.9,173.3,55.4,False,6.2
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-12-01,0,12,winter,False,3,GAYA,DDU,570.0,150,525,535,10,90,64.3,False,0.55,1,clear,8000,20.1,False,,58.9,54.2,68.1,149.2,60.3,False,3.0
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-12-01,0,12,winter,False,4,DDU,CNB,890.0,320,795,800,5,100,73.8,True,0.6,4,fog,229,14.2,False,,68.1,90.3,144.0,335.9,57.2,False,11.3
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-12-01,0,12,winter,False,5,CNB,NDLS,1330.0,440,1120,1120,0,110,82.5,True,0.65,8,fog,130,23.4,False,,144.0,155.9,255.6,431.6,61.2,False,7.1
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-12-02,1,12,winter,False,1,HWH,DHN,260.0,260,220,230,10,90,70.9,False,0.7,19,clear,8000,13.5,False,,0.0,16.3,16.3,236.3,66.0,False,0.0
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-12-02,1,12,winter,False,2,DHN,GAYA,420.0,160,380,385,5,90,64.0,False,0.6,23,clear,8000,10.4,False,,16.3,17.5,18.6,152.3,63.0,False,5.3
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-12-02,1,12,winter,False,3,GAYA,DDU,570.0,150,525,535,10,90,64.3,False,0.55,1,clear,8000,14.1,False,,18.6,24.0,37.1,158.5,56.8,False,5.0
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-12-02,1,12,winter,False,4,DDU,CNB,890.0,320,795,800,5,100,73.8,True,0.6,4,clear,8000,15.2,False,,37.1,37.5,56.7,279.6,68.7,False,7.2
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-12-02,1,12,winter,False,5,CNB,NDLS,1330.0,440,1120,1120,0,110,82.5,True,0.65,8,clear,8000,14.9,False,,56.7,50.1,56.5,319.8,82.6,False,6.6
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-12-03,2,12,winter,False,1,HWH,DHN,260.0,260,220,230,10,90,70.9,False,0.7,19,clear,8000,16.7,False,,0.0,4.3,4.3,224.3,69.6,False,0.0
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-12-03,2,12,winter,False,2,DHN,GAYA,420.0,160,380,385,5,90,64.0,False,0.6,23,clear,8000,15.3,False,,4.3,11.5,18.6,164.3,58.4,False,4.3
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-12-03,2,12,winter,False,3,GAYA,DDU,570.0,150,525,535,10,90,64.3,False,0.55,1,clear,8000,16.3,False,,18.6,17.0,28.0,149.4,60.2,False,7.0
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-12-03,2,12,winter,False,4,DDU,CNB,890.0,320,795,800,5,100,73.8,True,0.6,4,clear,8000,20.2,False,,28.0,24.2,26.1,258.1,74.4,False,11.3
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-12-03,2,12,winter,False,5,CNB,NDLS,1330.0,440,1120,1120,0,110,82.5,True,0.65,8,clear,8000,8.7,False,,26.1,40.0,66.0,359.9,73.4,False,15.7
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-12-04,3,12,winter,False,1,HWH,DHN,260.0,260,220,230,10,90,70.9,False,0.7,19,clear,8000,17.0,False,,0.0,12.8,12.8,232.8,67.0,False,0.0
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-12-04,3,12,winter,False,2,DHN,GAYA,420.0,160,380,385,5,90,64.0,False,0.6,23,clear,8000,10.6,True,49,12.8,57.2,101.6,238.8,40.2,True,6.4
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-12-04,3,12,winter,False,3,GAYA,DDU,570.0,150,525,535,10,90,64.3,False,0.55,1,clear,8000,17.1,False,,101.6,73.2,105.1,143.5,62.7,False,4.1
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-12-04,3,12,winter,False,4,DDU,CNB,890.0,320,795,800,5,100,73.8,True,0.6,4,clear,8000,15.1,False,,105.1,101.7,98.3,253.2,75.8,False,12.1
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-12-04,3,12,winter,False,5,CNB,NDLS,1330.0,440,1120,1120,0,110,82.5,True,0.65,8,clear,8000,17.6,False,,98.3,103.7,107.8,329.5,80.1,False,13.8
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-12-05,4,12,winter,False,1,HWH,DHN,260.0,260,220,230,10,90,70.9,False,0.7,19,clear,8000,15.9,False,,0.0,0.0,0.0,220.0,70.9,False,0.0
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-12-05,4,12,winter,False,2,DHN,GAYA,420.0,160,380,385,5,90,64.0,False,0.6,23,clear,8000,18.3,False,,0.0,3.6,7.2,157.2,61.1,False,0.0
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-12-05,4,12,winter,False,3,GAYA,DDU,570.0,150,525,535,10,90,64.3,False,0.55,1,clear,8000,12.2,False,,7.2,5.4,9.1,141.9,63.4,False,5.7
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-12-05,4,12,winter,False,4,DDU,CNB,890.0,320,795,800,5,100,73.8,True,0.6,4,fog,182,12.7,False,,9.1,30.9,76.5,327.4,58.6,False,7.7
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-12-05,4,12,winter,False,5,CNB,NDLS,1330.0,440,1120,1120,0,110,82.5,True,0.65,8,fog,188,15.1,False,,76.5,108.0,238.4,481.9,54.8,False,13.1
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-12-06,5,12,winter,False,1,HWH,DHN,260.0,260,220,230,10,90,70.9,False,0.7,19,clear,8000,16.2,False,,0.0,40.9,40.9,260.9,59.8,False,0.0
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-12-06,5,12,winter,False,2,DHN,GAYA,420.0,160,380,385,5,90,64.0,False,0.6,23,clear,8000,16.2,False,,40.9,63.3,85.7,194.8,49.3,False,5.0
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-12-06,5,12,winter,False,3,GAYA,DDU,570.0,150,525,535,10,90,64.3,False,0.55,1,clear,8000,15.3,False,,85.7,69.7,82.5,136.8,65.8,False,3.2
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-12-06,5,12,winter,False,4,DDU,CNB,890.0,320,795,800,5,100,73.8,True,0.6,4,clear,8000,12.0,False,,82.5,81.3,75.8,253.3,75.8,False,12.5
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-12-06,5,12,winter,False,5,CNB,NDLS,1330.0,440,1120,1120,0,110,82.5,True,0.65,8,clear,8000,13.6,False,,75.8,78.9,78.5,322.7,81.8,False,12.5
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-12-07,6,12,winter,False,1,HWH,DHN,260.0,260,220,230,10,90,70.9,False,0.7,19,clear,8000,17.6,False,,0.0,3.2,3.2,223.2,69.9,False,0.0
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-12-07,6,12,winter,False,2,DHN,GAYA,420.0,160,380,385,5,90,64.0,False,0.6,23,clear,8000,17.5,False,,3.2,7.0,10.8,157.6,60.9,False,3.2
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-12-07,6,12,winter,False,3,GAYA,DDU,570.0,150,525,535,10,90,64.3,False,0.55,1,clear,8000,18.7,False,,10.8,16.2,34.5,163.7,55.0,False,4.9
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-12-07,6,12,winter,False,4,DDU,CNB,890.0,320,795,800,5,100,73.8,True,0.6,4,fog,299,13.0,False,,34.5,42.6,82.4,307.9,62.4,False,12.9
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-12-07,6,12,winter,False,5,CNB,NDLS,1330.0,440,1120,1120,0,110,82.5,True,0.65,8,clear,8000,12.9,False,,82.4,69.0,90.2,327.8,80.5,False,10.8
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-12-08,0,12,winter,False,1,HWH,DHN,260.0,260,220,230,10,90,70.9,False,0.7,19,clear,8000,12.1,False,,0.0,34.3,34.3,254.3,61.4,False,0.0
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-12-08,0,12,winter,False,2,DHN,GAYA,420.0,160,380,385,5,90,64.0,False,0.6,23,clear,8000,19.3,False,,34.3,35.0,35.6,151.3,63.5,False,4.0
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-12-08,0,12,winter,False,3,GAYA,DDU,570.0,150,525,535,10,90,64.3,False,0.55,1,clear,8000,15.2,False,,35.6,34.4,33.4,137.8,65.3,False,6.0
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-12-08,0,12,winter,False,4,DDU,CNB,890.0,320,795,800,5,100,73.8,True,0.6,4,clear,8000,8.4,False,,33.4,36.1,39.4,266.0,72.2,False,9.5
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-12-08,0,12,winter,False,5,CNB,NDLS,1330.0,440,1120,1120,0,110,82.5,True,0.65,8,clear,8000,12.7,False,,39.4,42.4,54.5,335.1,78.8,False,6.6
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-12-09,1,12,winter,False,1,HWH,DHN,260.0,260,220,230,10,90,70.9,False,0.7,19,clear,8000,13.5,False,,0.0,40.6,40.6,260.6,59.9,False,0.0
13005,Amritsar Mail (via Grand Chord),R4,express,3,2025-12-09,1,12,winter,False,2,DHN,GAYA,420.0,160,380,385,5,90,64.0,False,0.6,23,clear,8000,16.5,False,,40.6,58.5,76.5,185.9,51.6,False,4.8
